latitude,longitude,streetAddressLine1,streetAddressLine2,streetAddressLine3,city,countrySubdivisionCode
37.51662,127.04123,241-7 웰빙센터 1층,,,서울,11
37.50209,127.0368,679,,,서울,11
37.51053,127.07905,175,,,서울,11
37.508032,127.035373,"235-11, Nonhyeon-Dong, Gangnam-Gu",1-2F,,Seoul,11
37.49592,127.03886,747-21,,,서울,11
37.493061,127.041225,788-10,Gangnam,,Seoul,11
37.5008,127.03516,646-15 우신빌딩 1층,,,서울,11
37.49972,127.03491,736-1,,,서울,11
37.514957,127.035887,"238-5, Nonhyun-dong, Gangnam-gu",,,Seoul,11
37.523672,127.046953,"6-4, Cheongdam-dong, Gangnam-gu",,,Seoul,11
37.57079,126.99019,9-3 1-4층,,,서울,11
37.569385,126.988665,"3-5, Gwansudong, Jongro-gu",,,Seoul,11
37.57217,126.987,39,,,서울,11
37.569117,126.985887,"12-15 Gwancheol-Dong, Jongro-Gu",2F,,Seoul,11
37.56996,126.98455,2가84-10,,,서울,11
37.566312,126.987976,"88-5,Euljiro 2-ga",Jung-gu,,Seoul,11
37.57065,126.983321,70 Gongpyeong-dong,Jongro-gu,,Seoul,11
37.565241,126.989376,82-2 Jeodong,Jung-gu,,Seoul,11
37.566902,126.984707,"Euljiro 2-ga, Jung-gu",1F,Samhwa Printing Bldg. 15,Seoul,11
37.564758,126.989996,"24-1,25-1, Jeodong 2-ga, Jung-gu",,,Seoul,11
37.56956,126.98212,영풍빌딩 영풍문고 내 지하 2층,,,서울,11
37.572874,126.998087,"28-2, Inui-dong, Jongno-gu",,,Seoul,11
37.56718,126.983218,"115,Samgakdong, Junggu, Seoul",,,Seoul,11
37.566513,126.983697,6 Euljiro 2 ga,jung-gu,,seoul,11
37.57155,126.99871,48-2,,,서울,11
37.564834,126.985248,euljiro2ga,Jung-gu,,Seoul,11
37.566224,126.997331,Uljiro,,,Seoul,11
37.572809,126.981262,Sambongro,"51-8, Susongdong, Jongrogu, Seoul",,Seoul,11
37.566935,126.982172,"111, da-dong",jung-gu,,seoul,11
37.565722,126.98329,"198 Uljiro-2ga, Jung-gu",,OPUSS11 Building,Seoul,11
37.577393,126.985663,"109, Jae-dong, Jongno-gu",,,Seoul,11
37.571643,126.980677,"19, Cheongjin-dong, Jongno-gu",,,Seoul,11
37.565167,126.983715,"199-33 Euljiro 2-ga, Jung-gu",,,Seoul,11
37.563836,126.985744,"2-19, Myungdong2ga",Junggu,,Seoul,11
37.574316,126.980492,Susongro,,,Seoul,11
37.575578,126.980581,"14, Junghak-Dong, Jongno-Gu",1F,Twintree Tower,Seoul,11
37.571474,126.978839,"249, Chungjindong, Jongrogu, Seoul",,,Seoul,11
37.57943,126.986463,"112, Gye-dong, Jongno-gu",,,Seoul,11
37.566289,126.980011,"50 Euiljiro-1ga, Jung-gu",,,Seoul,11
37.562087,126.985858,"7-1, Chungmuro 2-ga, Jung-gu",,,Seoul,11
37.566178,126.979731,"50 Euiljiro-1ga, Jung-gu",,,Seoul,11
37.56782,126.97874,45 코오롱빌딩 1층,,,서울,11
37.573971,126.978811,"146-1 Susong-Dong, Jongro-Gu",,Leema Buliding,Seoul,11
37.561499,126.993864,"Pil-Dong 2-Ga, Jung-Gu",1F,Chungmu Building,Seoul,11
37.563412,126.982108,85-5 Myeongdong-1ga,Jung-gu,,Seoul,11
37.569734,126.97785,seorindong,jongrogu,,Seoul,11
37.57752,126.99982,"275-1, Yeongun-dong, Jongno-gu",,,Seoul,11
37.563825,126.980764,70 Sogong-dong,Jung-gu district,,Seoul,11
37.560761,126.986511,"132 toegye-ro,Seoul",,,Seoul,11
37.56105,126.99527,"19-1 대한극장 1,2층",,,서울,11
37.576509,127.001449,"128-8, Yeongundong, Jongrogu",,,Seoul,11
37.567214,126.977561,Taepyungro,"25, Taepyungro1ga, Junggu, Seoul",,Seoul,11
37.564764,126.978911,87-10,,,서울,11
37.567487,126.977227,15 Mugyoro,Jung-gu,,Seoul,11
37.57126,126.97631,185-2 현대해상본사사옥 별관내,,,서울,11
37.563737,126.978882,"112-4, Sogong-dong, Jung-gu",,,Seoul,11
37.560832,126.983095,25-52 Chungmuro-2ga Jung-gu Seoul,,,Seoul,11
37.561327,126.998366,"79-2,Chungmuro 5ga",Jung-gu,,Seoul,11
37.560698,126.982214,100 toegyero,,,Seoul,11
37.569703,126.974908,"92 Saemunan-ro, Jongno-gu",,,Seoul,11
37.48766,127.01528,1623-1 1층,,,서울,11
37.48467,127.01695,1445-4 래미안 서초유니빌,,,서울,11
37.48437,127.01422,1457-1,,,서울,11
37.49236,127.01422,1657-5,,,서울,11
37.485941,127.021525,"1439-14 Seocho-Dong, Seocho-Gu",1F,Hyeonu Building,Seoul,11
37.488808,127.00855,1538-10 seocho dong,seocho-gu,,seoul,11
37.49067,127.00861,1542-14,,,서울,11
37.491796,127.008736,1716-4,seochodong,,Seoul,11
37.494236,127.013989,"1693-3, Seocho-dong, Seocho-gu",,,Seoul,11
37.48115,127.01347,1451-95,,,서울,11
37.480668,127.012344,"1464-22, Seocho-dong, Seocho-gu",,,Seoul,11
37.496329,127.013336,"1699-3, Seocho-Dong, Seocho-Gu",,,Seoul,11
37.491997,127.025182,1332-4 Seocho-dong,Seocho-gu,,Seoul,11
37.492548,127.029126,1329-7 seocho-dong,seocho-gu,,seoul,11
37.484436,127.03022,1365-23 seocho-dong,seocho-gu,,seoul,11
37.49562,127.02771,1327-5,,,서울,11
37.492109,127.030931,"832-5 Yeoksam-dong,Gangnma-gu",,,Seoul,11
37.497887,127.02619,"1317-23 Seocho-Dong, Seocho-Gu",,,Seoul,11
37.48859,127.03242,946-14,,,서울,11
37.49827,127.02686,1318-8,,,서울,11
37.501657,127.011539,"52-6, Banpo-dong, Seocho-gu",,,Seoul,11
37.496525,127.029631,826-26 Yeoksam-dong Gangnam-gu,,,Seoul,11
37.50006,127.02542,"1307-19 유빌딩 1,2층",,,서울,11
37.479561,126.999304,1022-5 bangbae-dong,seocho-gu,,seoul,11
37.48201,126.99764,908-10,,,서울,11
37.48522,126.996207,907-1 bangbae-dong,Seocho-gu,,Seoul,11
37.494147,127.033011,"830-71, Yeoksam-dong, Gangnam-gu",,,Seoul,11
37.485464,127.036295,956 dogok-dong,gangnam-gu,,seoul,11
37.498758,127.03163,825 Yeoksam,Gangnam,,Seoul,11
37.503161,127.02565,809-10 yeoksamdong gangnamgu,,,Seoul,11
37.49925,126.99848,92-1,,,서울,11
37.482365,127.036884,"14-4 Yangjae-dong, Seocho-gu",,,Seoul,11
37.500097,127.0316,648-22 Yeoksam-dong,,,"Gangnam-gu, seoul",11
37.503688,127.004846,"19-3, Banpo-dong, Seocho-gu",,,Seoul,11
37.49001,126.992481,"851-1 Bangbae-dong, Seocho-gu",,,Seoul,11
37.503255,127.027552,813-17 yeoksam,gangnam,,Seoul,11
37.505354,127.023665,"748-1, banpo-dong, Seocho-gu",,,Seoul,11
37.505443,127.007052,banpodong,seocho,,Seoul,11
37.492209,127.039389,"798-30, Yeoksam-dong, Gangnam-gu",,,Seoul,11
37.505674,127.004911,19-4 Banpo dong,Gangnam-gu,,seoul,11
37.492021,126.990677,"812-3, Bangbae-dong, Seocho-gu, Seoul, K",,,Seoul,11
37.505968,127.025685,1303-22 Seocho-dong,Seocho-gu,,Seoul,11
37.507316,127.022671,79-2,Seocho,,Seoul,11
37.487712,126.989172,"3000-1 Bangbae-dong, Seocho-gu",,,Seoul,11
37.50943,127.0134,58-24,,,서울,11
37.52025,126.92637,36,,,서울,11
37.518796,126.927797,"45-21, Yeouido-dong, Yeongdeungpo-gu",,,Seoul,11
37.525464,126.926188,Yeouiro,,,Seoul,11
37.520176,126.929426,"44-22 Yeouido-Dong, Yeongdeungpo-Gu",,Hosung Building,Seoul,11
37.529207,126.924892,17-3 Yeouido-dong,Yeongdeungpo-gu,,Seoul,11
37.522723,126.929234,Hanyang Bldg. Yeouido-dong,Yeongdeungpo-gu Seoul,,Seoul,11
37.525991,126.928404,22 Yeoui-dong,"Yeongdeungpo-gu,",,Seoul,11
37.518368,126.931212,55-2 Yeoido-dong,Yeongdeungpo-gu,,Seoul,11
37.520208,126.93176,"43-4, Yeouido-dong, Yeongdeungpo-gu,",,,Seoul,11
37.501555,126.928482,729-22 Bongcheon-dong,Gwanak-gu,Daekyo Borame Center,Seoul,11
37.512804,126.940891,"62-8, Noryangjin-dong",Dongjak-gu,,Seoul,11
37.49996,126.931904,324-1 sangdo dong,dongjak-gu,,seoul,11
37.559839,126.964024,464 충정타워 1층,,,서울,11
37.56137,126.963219,95-1 Chungjungro-3ga Sudaemoon-Gu,,,Seoul,11
37.56368,126.9646,191,,,서울,11
37.563528,126.969144,"1-170 Sunhwa-Dong, Jung-Gu",1F,Ace Tower,Seoul,11
37.55952,126.97212,151 1층,,,서울,11
37.55402,126.967699,Manrije-ro,,,Seoul,11
37.55784,126.955937,251-82 Bukahyeon-dong,Seodaemun-gu,,Seoul,11
37.566668,126.966254,"222, Pyeong-dong, Jongno-gu",,,Seoul,11
37.562854,126.972173,"57-9, Seosomun-Dong, Jung-gu",,Seoyeong Building,Seoul,11
37.55874,126.9731,9-1 8필지 남대문업무빌딩 1층,,,서울,11
37.56132,126.97303,135 올리브타워 1층,,,서울,11
37.560743,126.973635,Sejongdaero,,,SEoul,11
37.55413,126.970673,Hangangdae-ro,,,Yongsan-gu,11
37.558716,126.973795,"212,namdaemunga,Jung-gu",,,Seoul,11
37.556998,126.973591,84-11 namdaemunno 5-ga,Jung-gu,,seoul,11
37.56712,126.96866,문화일보사건물 1층,,,서울,11
37.56816,126.966911,"108-1, Pyeong-dong",Jongno-gu,,Seoul-si,11
37.56293,126.974651,"75, Seosomun-dong, Jung-gu",,,Seoul,11
37.56828,126.968061,"108-1, Pyeong-dong, Jongno-gu",,,Seoul,11
37.55854,126.97546,단암빌딩120,,,서울,11
37.556439,126.975145,526 namdaemunro 5-ga,jung-gu,,seoul,11
37.56347,126.97554,90,,,서울,11
37.568632,126.970069,2 2-7,,,Seoul,11
37.55219,126.95552,738 마포트라팰리스II,,,서울,11
37.56248,126.97679,69-7 대영빌딩 1층,,,서울,11
37.561887,126.977087,Sejongdaero 12gil,,,Seoul,11
37.551662,126.972824,"14-25, Dongja-dong, Yongsan-gu",,,Seoul,11
37.571161,126.961627,12-17 Gyobuk-dong,Jongro-gu,,Seoul,11
37.560213,126.979196,67 Toegyero,Jung-gu,,Seoul,11
37.560365,126.979598,52-5 chungmuro-1ga,jung-gu,,seoul,11
37.558849,126.980212,Toegyero,,,Seoul,11
37.550962,126.951414,618-19 Ahyeon-dong,Mapo-gu,,Seoul,11
37.560805,126.981138,"52-5, Chungmuro 1-ga, Jung-gu,",6F,,Seoul,11
37.571861,126.972569,"128-27,Dangju-dong",Jongno-gu,,Seoul,11
37.56317,126.94679,이화여자대학교 ECV건물 1층,,,서울,11
37.55848,126.94596,54-4,,,서울,11
37.294144,127.13869,"1327-29 Seocho-dong, Seocho-gu",,,Seoul,11
37.30925,127.12609,"1303-16, Seocho-dong, Seocho-gu",Gangnam District,,Seoul,11
37.312332,127.11785,"529-10 Sinsa-dong, Gangnam-gu",,,Seoul,11
37.325945,127.102777,"373-1, Sangil-dong, Gangdong-gu",,,Seoul,11
37.301963,127.0518,"157 Sinbanpo-ro, Seocho-gu",,,Seoul,11
37.54755,126.923263,"329-1, Sangsu-dong, Mapo-gu, Seoul, Kore",,,Seoul,11
37.54077,126.941559,295 Togeongro,Mapo-gu,,Seoul,11
37.550266,126.923179,"86-22, Sangsu-Dong, Mapo-Gu",1-2F,,Seoul,11
37.548835,126.931574,130 Changjeon-dong,Mapo-gu,,Seoul,11
37.550373,126.912658,384-1 Hapjeong-dong,Mapo-gu,,Seoul,11
37.551314,126.917134,"395-166, Seogyo-dong, Mapo-gu",,,Seoul,11
37.550795,126.913711,"B 189-193, 490 Seogyo-dong",Mapo-gu,,Seoul,11
37.551004,126.913848,"418, Hapjungdong, Mapogu",,,Seoul,11
37.54043,126.94632,50-1 일진빌딩 1층,,,서울,11
37.553514,126.918569,374-20 Seogyo-dong,Mapo-gu,,Seoul,11
37.554338,126.91985,353-5  Seogyo-dong,Mapo-gu,,Seoul,11
37.548286,126.941503,111-1 Daeheung-dong,Mapo-gu,,Seoul,11
37.5046,127.10619,286-9 우전빌딩 1층,,,서울,11
37.502223,127.110337,"96-7, Songpa-dong, Songpa-gu ,Seoul",,,Seoul,11
37.497695,127.106665,"345 Songpa Road,",Songpa-gu,,Seoul,11
37.510792,127.110265,59-9 Songpa-dong,Songpa-gu,,Seoul,11
37.506375,127.096509,"130-2 Samjeondong,Songpa-gu",,,Seoul,11
37.513983,127.10677,29-1,Sincheon-dong,,Songpa-gu,11
37.514561,127.107404,"22-5, bangi dong",songpa-gu,,seoul,11
37.514569,127.102493,7-19 Sincheon-dong,Songpa-gu,,Seoul,11
37.506518,127.120476,"226-10, bangi-dong",Songpa-gu,,Seoul,11
37.51108,127.09381,40 갤러리아 팰리스,,,서울,11
37.51532,127.09955,"한빛프라자7-17 1층, 2층",,,서울,11
37.516838,127.113089,"44-3, Bangi-dong",,,Seoul,11
37.515846,127.116306,180-8 Bangi-dong,Songpa-gu,,Seoul,11
37.494895,127.118785,97-4 Garak-dong Songpa-gu,,,Seoul,11
37.513529,127.122534,"165-3 Bangi-dong,Songpa-gu",,,Seoul,11
37.494299,127.121354,"79 Garak-Dong, Songpa-Gu",1F,Lotte Castle Pinehill,Seoul,11
37.492403,127.118989,"150-26 Munjeongdong,Songpa-gu",,,Seoul,11
37.520082,127.0995,"7-30,sincheon-dong,songpa-gu",1,,seoul,11
37.488177,127.102693,715 suseo dong,Gangnam gu,,seoul,11
37.508542,127.126724,17-8 Oguem-dong Songpa-gu,,,Seoul,11
37.487356,127.102856,724,,,seoul,11
37.487516,127.119636,"198-1, Munjeong-dong",Songpa-gu,,Seoul,11
37.491863,127.126324,"125-6, Garak 2-dong, Songpa-gu,",,,Seoul,11
37.485381,127.122277,"561, Munjeong-dong, songpa-gu",1,,seoul,11
37.485216,127.123846,"618,munjeong-dong,songpa-gu",1,,seoul,11
37.496816,127.136244,174-14 Garak 2-dong,Songpa-gu,,Seoul,11
37.524196,127.128709,448-8 Seongnae-dong,Gangdong-gu,,Seoul,11
37.529109,127.123689,550 sungna-dong,Gangdonggu,,seoul,11
37.47817,127.119697,"280 Munjung-Dong, Songpa-Gu",B1F,Garden 5 Tool Pavillion,Seoul,11
37.522793,127.133943,"441-2, Seongnae-dong",Gangdong-gu,,Seoul,11
37.478803,127.121786,"624, Munjeong-dong",Songpa-gu,,Seoul,11
37.477823,127.125822,634 Munjeong-dong,,,Songpa-gu,11
37.536059,127.092852,"589-10, Guui-dong, Gwangjin-gu",,,Seoul,11
37.499679,127.147672,macheondong 43-1,songpagu,,seoul,11
37.53795,127.12458,62-4,,,서울,11
37.53698,127.084015,"246-15, Guui-dong, Gwangjin-gu",,,Seoul,11
37.537783,127.127356,"453-14, Cheonho dong",Gangdong-gu,,Seoul,11
37.52668,127.04062,"84-3 삼원빌딩 1,2층",,,서울,11
37.525244,127.04179,89-4,Gangnam,,Seoul,11
37.528115,127.036441,"639-7, Shinsa-Dong, Gangnam-Gu",,,Seoul,11
37.5268,127.03472,635-13,,,서울,11
37.522401,127.037984,"93-2, Nonhyundong Gangnamgu",,,Seoul,11
37.527184,127.032915,621-1 sinsa-dong,,,Gangnam-gu. seoul,11
37.519794,127.034004,70-6 nonhyeon-dong,gangnam-gu,,seoul,11
37.526451,127.029653,609 sinsadong,gangnamgu,,Seoul,11
37.52674,127.02811,580-2 관영빌딩 1층 지하1층,,,서울,11
37.523149,127.028796,592 sinsa-dong,Gangnam-gu,,seoul,11
37.52406,127.02791,583-3,,,서울,11
37.51917,127.02874,"59-8, Nonhyeon 2-dong",Gangnam-gu,,Seoul,11
37.51465,127.03073,87,,,서울,11
37.521859,127.02209,"533-11 Sinsa-dong,Gangnam-gu,Seoul",,,Seoul,11
37.541976,127.044684,Sungdong1ga,sungdonggu,,Seoul,11
37.513539,127.028732,"678-39, Yeoksamdong",Gangnam - Gu District,,Seoul,11
37.5397,127.053008,333-16,,,서울,11
37.511547,127.032214,"216-5 Nonhyeon 2-Dong, Gangnam-Gu",,,Seoul,11
37.517368,127.023341,"5 Nonhyeon-Dong, Gangnam-Gu",2F,,Seoul,11
37.515086,127.024432,18-4 nonhyeon-dong,Gangnam-gu,,Seoul,11
37.51622,127.020572,"1-3, Nonhyeon-dong, Gangnam-gu,",,,Seoul,11
37.516765,127.01945,21-7 Jamwondong,Seocho,,Seoul,11
37.543146,127.056983,Seongsu-dong 2-ga 317-20,Seongdong-gu,,Seoul,11
37.548158,127.046009,656-1110 Seongsu-dong 1-ga,Seongdong-gu,,Seoul,11
37.51028,127.022298,142-2 nonhyeon-dong,,,"Gangnam-gu, seoul",11
37.511572,127.020601,"37-7, Jamwon-dong, Seocho-gu",,,Seoul,11
37.47978,126.88765,60-5 갑을 그레이트 밸리 1층,,,서울,11
37.478822,126.886634,"1F, Mario 60-52, Gasan-dong",Geumcheon-gu,,Seoul,11
37.4773,126.88769,60-27 W-Mall 내 지하1층,,,서울,11
37.481285,126.883759,Gasan 50-3,Geumcheongu,,Seoul,11
37.477242,126.883829,"371-37, Gasan-Dong, Geumcheon-Gu",,V-Tower,Seoul,11
37.47998,126.88251,371-28,,,서울,11
37.48174,126.89344,235-2 에이스하이엔드타워 103호,,,서울,11
37.481202,126.880596,41-371 gasan-dong geumcheon-gu,,,seoul,11
37.48588,126.89161,197-12 신세계아이엔씨,,,서울,11
37.48448,126.8945,212-1 에이스트윈타워 103호,,,서울,11
37.483501,126.896695,"222-7, Guro-dong",Guro-gu,,Seoul-city,11
37.483189,126.898908,"1128-1, Guro 3(sam)-dong Guro-gu",,,Seoul,11
37.47181,126.898727,Doksan-dong 159-23,Geumcheon-gu,,Seoul,11
37.469024,126.895616,"291-1, Doksan-dong, Geumcheon-gu",,,Seoul,11
37.481466,126.908629,564-12 sillim-dong,Gwanak-gu,,seoul,11
37.455999,126.895749,siheung 1Dong 113-112,,,seoul,11
37.497151,126.863012,72-59 Gocheok-dong,Guro-gu,,Seoul,11
37.49205,126.923503,395-65 Sindaebang-dong,Dongjak-gu,,Seoul,11
37.448821,126.903266,Siheung-dong 904-22,Geumcheon gu,,Seoul,11
37.48609,126.92916,1432-71,,,서울,11
37.48385,126.93018,1641-2 Podo Mall 1층,,,서울,11
37.496157,126.844871,"55-50, Oryu-dong, Guro-gu",,,Seoul,11
37.592909,127.05273,16-41,,,서울,11
37.59153,127.052025,"60-40, Hoegi-dong",Dongdaemun-gu,,Seoul,11
37.590834,127.056072,"346-18, Hoegi-dong, Dongdaemun-gu",,,Seoul,11
37.595395,127.059269,329-1,"imoon-dong, Dongdaemun-gu",,Seoul,11
37.59575,127.0614,305-60,,,서울,11
37.601694,127.040363,"46-73, Hawolgokdong, Sungbukgu",,,Seoul,11
37.591917,127.03604,"29-10, Jongam-dong",Seongbuk-gu,,Seoul,11
37.580551,127.046529,"588-1,Jeonnongdong,Dongdaemun",,,Seoul,11
37.600968,127.03372,Jongamro,,,Seoul,11
37.593222,127.074778,130-3 sangbong-dong jungrang-gu Seoul,,,seoul,11
37.586319,127.030556,"92, Anamdong 5ga",Sungbukgu,,Seoul,11
37.58397,127.02974,104-30,,,서울,11
37.601887,127.078251,306-68Junghwadong,,,Seoul,11
37.602371,127.025378,376 jeongreungro,seongbukgu,,Seoul,11
37.607569,127.029274,89-7 Hawolgok-dong,Seongbuk-gu,,Seoul,11
37.608441,127.028823,20-1 Gireum-3dong Seongbuk-gu,,,Seoul,11
37.568415,127.05105,"497-67, Dapsimni-dong",Dongdaemun-gu,,Seoul,11
37.610831,127.029812,Dobong-ro,,,Seoul,11
37.618432,127.052265,306-34,,,Seoul,11
37.611863,127.030779,"35-30, Mia-dong, Gangbuk-gu",,,Seoul,11
37.590797,127.018845,Dongseon-dong 2 134,Seongbuk-gu,,Seoul,11
37.576657,127.025627,"76-10, Sinsuldong, Dongdaemungu. Seoul",,,Seoul,11
37.59689,127.08647,"100-2, Sangbong-dong, Jungrang-gu",,,Seoul,11
37.593135,127.018379,"92-1, Dongsun-dong1ga, Sungbukgu",,Sungshin Womens University,Seoul,11
37.614253,127.077904,"170-1, Mook-Dong, Junglang-Gu",B1,Mookdong E-Mart,Seoul,11
37.615493,127.076671,"169-12, Mukdong",,,Seoul,11
37.623182,127.060723,"410-1, Wolgye-Dong, Nowon-Gu",1-4F,Kwangwoon University,Seoul,11
37.579629,127.08802,"617-2, Myeonmok-dong, Jungrang-gu",,,Seoul,11
37.597857,127.092469,79 Sangbong-dong,Jungrang-gu,,Seoul,11
37.562337,127.065511,"433-7 Jangan-dong,Dongdaemun-gu",,,Seoul,11
37.57081,127.02248,2198 이마트 1층,,,서울,11
37.620682,127.074356,"597-34, 30, 31, 32, Gongneung-dong",Nowon-gu,,Seoul,11
37.56176,127.03833,168-1 엔터식스쇼핑몰 B1,,,서울,11
37.619233,127.079269,Hwarang-ro,,,Seoul,11
37.562509,127.033865,"58-6, Doseon-dong","Seongdong-gu, Seoul",,Seoul,11
